agent,perturb_rate,repair_cost,threshold,seed,viability,survived,success,steps,hazard_hits,repairs,final_energy,mean_self_error,mean_reliability
mirror,0.0,0,0.65,4467,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4467,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4468,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4468,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4468,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4468,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4468,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4469,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4469,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4469,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4469,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4469,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4470,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4470,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4470,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4470,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4470,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4471,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4471,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4471,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4471,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4471,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4472,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4472,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4472,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4472,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4472,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4473,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4473,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4473,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4473,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4473,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4474,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4474,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4474,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4474,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4474,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4475,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4475,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4475,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4475,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4475,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4476,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4476,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4476,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4476,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4476,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4477,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4477,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4477,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4477,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4477,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4478,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4478,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4478,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4478,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4478,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4479,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4479,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4479,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4479,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4479,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4480,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4480,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4480,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4480,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4480,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4481,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4481,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4481,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4481,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4481,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4482,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4482,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4482,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4482,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4482,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4483,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4483,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4483,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4483,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4483,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4484,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4484,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4484,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4484,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4484,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4485,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4485,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4485,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4485,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4485,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4486,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4486,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4486,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4486,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4486,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4487,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4487,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4487,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4487,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4487,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4488,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4488,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4488,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4488,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4488,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4489,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4489,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4489,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4489,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4489,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4490,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4490,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4490,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4490,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4490,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4491,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4491,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4491,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4491,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4491,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4492,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4492,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4492,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4492,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4492,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,0,-1.0,4493,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.35,4493,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.5,4493,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.65,4493,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,0,0.8,4493,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5404,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5404,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5404,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5404,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5404,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5405,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5405,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5405,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5405,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5405,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5406,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5406,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5406,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5406,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5406,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5407,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5407,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5407,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5407,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5407,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5408,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5408,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5408,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5408,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5408,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5409,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5409,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5409,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5409,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5409,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5410,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5411,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5411,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5411,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5411,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5411,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5412,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5412,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5412,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5412,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5412,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5413,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5413,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5413,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5413,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5413,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5414,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5414,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5414,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5414,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5414,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5415,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5415,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5415,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5415,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5415,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5416,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5416,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5416,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5416,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5416,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5417,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5417,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5418,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5418,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5418,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5418,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5418,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5419,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5420,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5420,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5420,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5420,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5420,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5421,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5421,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5421,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5421,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5421,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5422,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5422,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5422,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5422,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5422,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5423,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5423,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5423,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5423,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5423,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5424,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5424,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5424,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5424,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5424,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5425,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5426,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5426,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5426,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5426,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5426,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5427,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5427,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5427,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5427,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5427,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5428,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5429,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5429,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5429,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5429,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5429,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5430,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5430,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5430,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5430,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5430,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5431,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5431,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5431,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5431,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5431,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5432,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5433,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5433,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5433,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5433,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5433,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5434,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5434,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5434,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5434,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5434,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5435,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5436,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5436,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5436,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5436,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5436,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5437,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5437,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5437,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5437,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5437,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5438,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5438,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5438,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5438,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5438,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5439,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5439,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5439,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5439,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5439,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5440,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5440,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5440,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5440,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5440,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.0,2,-1.0,5441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.35,5441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.5,5441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.65,5441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.0,2,0.8,5441,129.3,1,1,18,0,0,32.0,0.0,1.0
