condition,episode,agent,viability,success,goal_ok,role_ok,battery_ok,tool_ok,self_error,repair_cost,repairs,contradictions,gated,mean_reliability
control,59,MemoryOnly,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,59,PersistentSelf,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,59,MirrorNeuroSymbolic,119.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,2,0.7956360346997023
control,60,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
control,60,MemoryOnly,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,60,PersistentSelf,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,60,MirrorNeuroSymbolic,119.8,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,0,0.804097692800007
control,61,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,61,MemoryOnly,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,61,PersistentSelf,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,61,MirrorNeuroSymbolic,119.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,2,0.7456831169557632
control,62,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
control,62,MemoryOnly,121.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,27,0,0.0
control,62,PersistentSelf,121.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,27,0,0.0
control,62,MirrorNeuroSymbolic,116.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,13,12,0.6558013953569451
control,63,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,63,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
control,63,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
control,63,MirrorNeuroSymbolic,121.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,0.7207824858236163
control,64,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
control,64,MemoryOnly,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
control,64,PersistentSelf,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
control,64,MirrorNeuroSymbolic,119.55,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,3,3,0.740761699599011
control,65,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,65,MemoryOnly,123.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0
control,65,PersistentSelf,123.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0
control,65,MirrorNeuroSymbolic,121.75,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,2,1,0.7120814351364696
control,66,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,66,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,66,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,66,MirrorNeuroSymbolic,119.55,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,3,3,0.7479292681845309
control,67,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,67,MemoryOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,67,PersistentSelf,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,67,MirrorNeuroSymbolic,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.6457363234048643
control,68,NeuralOnly,-28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
control,68,MemoryOnly,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,68,PersistentSelf,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,68,MirrorNeuroSymbolic,119.3,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,5,4,0.7717805219780768
control,69,NeuralOnly,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,69,MemoryOnly,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
control,69,PersistentSelf,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
control,69,MirrorNeuroSymbolic,121.55,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,3,3,0.7117105282006729
control,70,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,70,MemoryOnly,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,70,PersistentSelf,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,70,MirrorNeuroSymbolic,121.9,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,0,0.7232163048176257
control,71,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,71,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,71,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,71,MirrorNeuroSymbolic,114.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,8.0,4,8,7,0.7397485088798371
control,72,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,72,MemoryOnly,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,72,PersistentSelf,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,72,MirrorNeuroSymbolic,123.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,0.6406927338485711
control,73,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,73,MemoryOnly,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,73,PersistentSelf,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,73,MirrorNeuroSymbolic,119.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,4,2,0.7520126270763299
control,74,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,74,MemoryOnly,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
control,74,PersistentSelf,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
control,74,MirrorNeuroSymbolic,93.44999999999999,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2,4,3,0.7473877049585925
control,75,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,75,MemoryOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,75,PersistentSelf,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,75,MirrorNeuroSymbolic,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.6669263931186206
control,76,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,76,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
control,76,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
control,76,MirrorNeuroSymbolic,117.44999999999999,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,4,3,0.790642977566216
control,77,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
control,77,MemoryOnly,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,77,PersistentSelf,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,77,MirrorNeuroSymbolic,119.25,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,5,5,0.6531059980517604
control,78,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,78,MemoryOnly,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,78,PersistentSelf,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,78,MirrorNeuroSymbolic,121.55,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,3,3,0.6792927888515444
control,79,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,79,MemoryOnly,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
control,79,PersistentSelf,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
control,79,MirrorNeuroSymbolic,119.25,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,5,5,0.7127732607536805
control,80,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
control,80,MemoryOnly,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,80,PersistentSelf,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,80,MirrorNeuroSymbolic,121.55,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,3,3,0.6606118187668931
control,81,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,81,MemoryOnly,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,81,PersistentSelf,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,81,MirrorNeuroSymbolic,121.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,3,2,0.7078568494564522
control,82,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,82,MemoryOnly,123.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,4,0,0.0
control,82,PersistentSelf,123.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,4,0,0.0
control,82,MirrorNeuroSymbolic,119.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,1,1,0.727342349525106
control,83,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
control,83,MemoryOnly,121.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,30,0,0.0
control,83,PersistentSelf,121.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,30,0,0.0
control,83,MirrorNeuroSymbolic,116.35000000000001,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,11,11,0.7208348007977141
control,84,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,84,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,84,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,84,MirrorNeuroSymbolic,121.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,3,2,0.7453163680021231
control,85,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,85,MemoryOnly,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
control,85,PersistentSelf,122.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,11,0,0.0
control,85,MirrorNeuroSymbolic,121.75,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,2,1,0.7032073576150195
control,86,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,86,MemoryOnly,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,86,PersistentSelf,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,86,MirrorNeuroSymbolic,123.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,0.6332168609091501
control,87,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,87,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,87,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,87,MirrorNeuroSymbolic,121.7,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,2,2,0.7429125630935387
control,88,NeuralOnly,-8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
control,88,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
control,88,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
control,88,MirrorNeuroSymbolic,117.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,6,6,0.7069018214381931
control,89,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,89,MemoryOnly,123.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,9,0,0.0
control,89,PersistentSelf,123.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,9,0,0.0
control,89,MirrorNeuroSymbolic,121.75,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,2,1,0.6955952471566105
control,90,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,90,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,90,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
control,90,MirrorNeuroSymbolic,119.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,2,0.7333715333539582
control,91,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,91,MemoryOnly,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,91,PersistentSelf,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,91,MirrorNeuroSymbolic,121.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,0.7130603860626981
control,92,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,92,MemoryOnly,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,92,PersistentSelf,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,92,MirrorNeuroSymbolic,119.25,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,5,5,0.6957302574908247
control,93,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,93,MemoryOnly,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
control,93,PersistentSelf,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
control,93,MirrorNeuroSymbolic,119.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,7,6,0.6664341135726425
control,94,NeuralOnly,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,94,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,94,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,94,MirrorNeuroSymbolic,117.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,6,6,0.7151325773364428
control,95,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,95,MemoryOnly,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,95,PersistentSelf,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
control,95,MirrorNeuroSymbolic,123.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,0.6427526736944845
control,96,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,96,MemoryOnly,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,96,PersistentSelf,123.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,8,0,0.0
control,96,MirrorNeuroSymbolic,120.8,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,8,8,0.6009269144316015
control,97,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,97,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,97,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,97,MirrorNeuroSymbolic,121.39999999999999,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,4,4,0.6506575303436362
control,98,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,98,MemoryOnly,123.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3,0,0.0
control,98,PersistentSelf,123.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3,0,0.0
control,98,MirrorNeuroSymbolic,123.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,0.61741198656007
control,99,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,99,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,99,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,99,MirrorNeuroSymbolic,119.75,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,1,0.7290801407653071
control,100,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,100,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
control,100,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
control,100,MirrorNeuroSymbolic,121.44999999999999,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,4,3,0.6891087004243979
control,101,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,101,MemoryOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,101,PersistentSelf,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,101,MirrorNeuroSymbolic,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.665021518589619
control,102,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,102,MemoryOnly,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,102,PersistentSelf,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,102,MirrorNeuroSymbolic,119.55,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,3,3,0.7457739292409898
control,103,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
control,103,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
control,103,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
control,103,MirrorNeuroSymbolic,117.5,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,4,2,0.7596630662801958
control,104,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,104,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
control,104,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
control,104,MirrorNeuroSymbolic,121.9,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,0,0.7796490517552763
control,105,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,105,MemoryOnly,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,105,PersistentSelf,122.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,14,0,0.0
control,105,MirrorNeuroSymbolic,121.75,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,2,1,0.7069029097031865
control,106,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,106,MemoryOnly,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
control,106,PersistentSelf,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
control,106,MirrorNeuroSymbolic,121.55,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,3,3,0.6808433983239695
control,107,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,107,MemoryOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,107,PersistentSelf,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,107,MirrorNeuroSymbolic,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.6598439457723779
control,108,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,108,MemoryOnly,123.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0
control,108,PersistentSelf,123.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0
control,108,MirrorNeuroSymbolic,119.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,3,2,0.6978648913138812
control,109,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,109,MemoryOnly,123.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,9,0,0.0
control,109,PersistentSelf,123.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,9,0,0.0
control,109,MirrorNeuroSymbolic,121.9,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,0,0.7188423514851502
control,110,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,110,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,110,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
control,110,MirrorNeuroSymbolic,119.39999999999999,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,4,4,0.7270785356708837
control,111,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
control,111,MemoryOnly,123.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3,0,0.0
control,111,PersistentSelf,123.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3,0,0.0
control,111,MirrorNeuroSymbolic,119.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,2,0.7486358325218954
control,112,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,112,MemoryOnly,122.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,19,0,0.0
control,112,PersistentSelf,122.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,19,0,0.0
control,112,MirrorNeuroSymbolic,118.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,9,9,0.6515960378317258
control,113,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,113,MemoryOnly,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
control,113,PersistentSelf,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
control,113,MirrorNeuroSymbolic,119.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,2,0.7653986383277696
control,114,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,114,MemoryOnly,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,114,PersistentSelf,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,114,MirrorNeuroSymbolic,121.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,0.6853716863069982
control,115,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,115,MemoryOnly,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
control,115,PersistentSelf,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
control,115,MirrorNeuroSymbolic,119.39999999999999,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,4,4,0.708559792573291
control,116,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
control,116,MemoryOnly,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
control,116,PersistentSelf,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
control,116,MirrorNeuroSymbolic,25.450000000000003,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2,4,3,0.7647411741472456
control,117,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,117,MemoryOnly,121.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,27,0,0.0
control,117,PersistentSelf,121.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,27,0,0.0
control,117,MirrorNeuroSymbolic,115.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3,20,20,0.5708818463759467
control,118,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,118,MemoryOnly,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,118,PersistentSelf,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
control,118,MirrorNeuroSymbolic,121.7,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,2,2,0.681123831304361
control,119,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
control,119,MemoryOnly,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,119,PersistentSelf,123.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,5,0,0.0
control,119,MirrorNeuroSymbolic,121.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,0.7047804977440151
