seed,perturbation,agent,steps,survived,energy_final,resources_collected,hazards_hit,calibrations,viability,contradiction_load,reliability_mean,reliability_min
412643,memory_corruption,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
412644,memory_corruption,A_predictor_only,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
422345,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422346,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422347,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422348,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422349,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422350,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422351,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422352,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422353,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422354,memory_corruption,B_memory,42,0,-6.0,8,10,0,48.0,0.0,1.0,1.0
422355,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422356,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422357,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422358,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422359,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422360,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422361,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422362,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422363,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422364,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422365,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422366,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422367,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422368,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422369,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422370,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422371,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422372,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422373,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422374,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422375,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422376,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422377,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422378,memory_corruption,B_memory,150,1,23.0,6,16,0,133.75,0.0,1.0,1.0
422379,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422380,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422381,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422382,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422383,memory_corruption,B_memory,25,0,-7.0,5,5,0,40.0,0.0,1.0,1.0
422384,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422385,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422386,memory_corruption,B_memory,51,0,0.0,8,5,0,102.0,0.0,1.0,1.0
422387,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422388,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422389,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422390,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422391,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422392,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422393,memory_corruption,B_memory,45,0,-6.0,8,7,0,78.0,0.0,1.0,1.0
422394,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422395,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422396,memory_corruption,B_memory,150,1,21.0,6,7,0,214.25,0.0,1.0,1.0
422397,memory_corruption,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
422398,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422399,memory_corruption,B_memory,150,1,22.0,7,4,0,253.5,0.0,1.0,1.0
422400,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422401,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422402,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422403,memory_corruption,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
422404,memory_corruption,B_memory,150,1,21.0,3,4,0,205.25,0.0,1.0,1.0
422405,memory_corruption,B_memory,43,0,0.0,8,10,0,49.0,0.0,1.0,1.0
422406,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422407,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422408,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422409,memory_corruption,B_memory,41,0,0.0,9,8,0,77.0,0.0,1.0,1.0
422410,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422411,memory_corruption,B_memory,35,0,-7.0,5,7,0,32.0,0.0,1.0,1.0
422412,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422413,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422414,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422415,memory_corruption,B_memory,42,0,-1.0,8,8,0,66.0,0.0,1.0,1.0
422416,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422417,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422418,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422419,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422420,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422421,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422422,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422423,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422424,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422425,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422426,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422427,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422428,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422429,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422430,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422431,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422432,memory_corruption,B_memory,150,1,22.0,7,15,0,154.5,0.0,1.0,1.0
422433,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422434,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422435,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422436,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422437,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422438,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422439,memory_corruption,B_memory,150,1,23.0,8,6,0,247.75,0.0,1.0,1.0
422440,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422441,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422442,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422443,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422444,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422445,memory_corruption,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
422446,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422447,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422448,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422449,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422450,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422451,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422452,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422453,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422454,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422455,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422456,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422457,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422458,memory_corruption,B_memory,150,1,21.0,3,5,0,196.25,0.0,1.0,1.0
422459,memory_corruption,B_memory,150,1,8.0,4,19,0,79.0,0.0,1.0,1.0
422460,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422461,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422462,memory_corruption,B_memory,150,1,21.0,7,5,0,244.25,0.0,1.0,1.0
422463,memory_corruption,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
422464,memory_corruption,B_memory,40,0,0.0,8,4,0,100.0,0.0,1.0,1.0
422465,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422466,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422467,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422468,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422469,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422470,memory_corruption,B_memory,150,1,24.0,8,6,0,248.0,0.0,1.0,1.0
422471,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422472,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422473,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422474,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422475,memory_corruption,B_memory,150,1,24.0,8,5,0,257.0,0.0,1.0,1.0
422476,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422477,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422478,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422479,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422480,memory_corruption,B_memory,150,1,12.0,8,17,0,146.0,0.0,1.0,1.0
422481,memory_corruption,B_memory,38,0,-4.0,9,7,0,83.0,0.0,1.0,1.0
422482,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422483,memory_corruption,B_memory,88,0,-4.0,8,12,0,76.0,0.0,1.0,1.0
422484,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422485,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422486,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422487,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422488,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422489,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422490,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422491,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422492,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422493,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422494,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422495,memory_corruption,B_memory,150,1,23.0,7,16,0,145.75,0.0,1.0,1.0
422496,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422497,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422498,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422499,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422500,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422501,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422502,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422503,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422504,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422505,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422506,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422507,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422508,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422509,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422510,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422511,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422512,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422513,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422514,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422515,memory_corruption,B_memory,150,1,22.0,7,4,0,253.5,0.0,1.0,1.0
422516,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422517,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422518,memory_corruption,B_memory,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
422519,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422520,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422521,memory_corruption,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
422522,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422523,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422524,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422525,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422526,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422527,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422528,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422529,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422530,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422531,memory_corruption,B_memory,66,0,-11.0,8,6,0,108.0,0.0,1.0,1.0
422532,memory_corruption,B_memory,150,1,21.0,8,6,0,247.25,0.0,1.0,1.0
422533,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422534,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422535,memory_corruption,B_memory,150,1,22.0,8,11,0,202.5,0.0,1.0,1.0
422536,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422537,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422538,memory_corruption,B_memory,27,0,-12.0,5,7,0,24.0,0.0,1.0,1.0
422539,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422540,memory_corruption,B_memory,37,0,-12.0,8,5,0,88.0,0.0,1.0,1.0
422541,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422542,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422543,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422544,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422545,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422546,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422547,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422548,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422549,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422550,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422551,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422552,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422553,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422554,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422555,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422556,memory_corruption,B_memory,150,1,21.0,7,4,0,253.25,0.0,1.0,1.0
422557,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422558,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422559,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422560,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422561,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422562,memory_corruption,B_memory,150,1,22.0,8,6,0,247.5,0.0,1.0,1.0
422563,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422564,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422565,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422566,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422567,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422568,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422569,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422570,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422571,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422572,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422573,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422574,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422575,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422576,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422577,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422578,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422579,memory_corruption,B_memory,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
422580,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422581,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422582,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422583,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422584,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422585,memory_corruption,B_memory,150,1,14.0,6,18,0,113.5,0.0,1.0,1.0
422586,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422587,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422588,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422589,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422590,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422591,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422592,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422593,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422594,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422595,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422596,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422597,memory_corruption,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
422598,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422599,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422600,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422601,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422602,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422603,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422604,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422605,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422606,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422607,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422608,memory_corruption,B_memory,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
422609,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422610,memory_corruption,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
422611,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422612,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422613,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422614,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422615,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422616,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422617,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422618,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422619,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422620,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422621,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422622,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422623,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422624,memory_corruption,B_memory,150,1,21.0,7,6,0,235.25,0.0,1.0,1.0
422625,memory_corruption,B_memory,150,1,8.0,8,17,0,145.0,0.0,1.0,1.0
422626,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422627,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422628,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422629,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422630,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422631,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422632,memory_corruption,B_memory,150,1,23.0,7,18,0,127.75,0.0,1.0,1.0
422633,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422634,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
422635,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422636,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422637,memory_corruption,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
422638,memory_corruption,B_memory,150,1,22.0,8,5,0,256.5,0.0,1.0,1.0
422639,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422640,memory_corruption,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
422641,memory_corruption,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
422642,memory_corruption,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
422643,memory_corruption,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
422644,memory_corruption,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
432345,memory_corruption,C_self_model_no_reliability,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
432346,memory_corruption,C_self_model_no_reliability,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
432347,memory_corruption,C_self_model_no_reliability,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
432348,memory_corruption,C_self_model_no_reliability,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
432349,memory_corruption,C_self_model_no_reliability,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
432350,memory_corruption,C_self_model_no_reliability,150,1,23.0,8,7,0,238.75,0.0,1.0,1.0
